Emp_ID,Emp_Name,Department,Job_Role,City,State,Division,Country,Joining_Date,Exit_Date,Duration_Time,Experience,Attrition,Attrition_Count,Gender,Age,Age_Group,Last_Qualification,Attrition_Reason,Monthly_Salary,Salary_Group,Work_Life_Balance,Job_Satisfaction,City_Lat_Long.1,City_Lat_Long.2,State_Lat_Long.1,State_Lat_Long.2,Exp_at_Com,AgeGroupSort,SalaryGroupSort,Active_Emp_Count,Duration_by_Group
EMP2088,Ananya Sharma,Sales,Sales Manager,Pune,Maharashtra,West,India,25 October 2023,,1.5,1.5+ Yrs,No,0,Female,51,46-55,Bachelor,,118621,12-15 LPA,4,2,10.704409,72.711824,9.714234,95.507264,2,4,8,1,1-3 Yrs
EMP2137,Vivaan Chopra,Sales,Sales Executive,Pune,Maharashtra,West,India,10 November 2023,,1.5,1.5+ Yrs,No,0,Female,33,26-35,Master,,104460,12-15 LPA,2,3,18.513118,85.835021,36.95068,68.74508,2,2,8,1,1-3 Yrs
EMP2223,Diya Reddy,Support,Support Manager,Kolkata,West Bengal,East,India,20 November 2023,,1.5,1.5+ Yrs,No,0,Male,22,18-25,PhD,,109885,12-15 LPA,5,5,31.432559,72.73527,33.585394,85.253338,2,1,8,1,1-3 Yrs
EMP2307,Krishna Verma,Support,Support Manager,Pune,Maharashtra,West,India,27 December 2023,,1.5,1.5+ Yrs,No,0,Male,31,26-35,PhD,,70148,8-10 LPA,3,2,34.968345,78.944013,11.394234,87.62419,2,2,6,1,1-3 Yrs
EMP2314,Aditya Reddy,Support,Support Executive,Delhi,Delhi,North,India,17 October 2023,,1.5,1.5+ Yrs,No,0,Male,36,36-45,PhD,,88685,10-12 LPA,5,3,23.663201,69.84916,28.781981,69.810276,2,3,7,1,1-3 Yrs
EMP2431,Sai Sharma,HR,Recruiter,Delhi,Delhi,North,India,05 October 2023,,1.5,1.5+ Yrs,No,0,Male,53,46-55,PhD,,105810,12-15 LPA,4,1,8.016346,80.194761,9.652648,80.228149,2,4,8,1,1-3 Yrs
EMP2513,Aditya Gupta,Support,Support Manager,Kolkata,West Bengal,East,India,04 November 2023,,1.5,1.5+ Yrs,No,0,Female,25,18-25,High School,,105680,12-15 LPA,4,4,24.159962,85.358146,16.346978,76.925225,2,1,8,1,1-3 Yrs
EMP2589,Aarav Patel,Finance,Financial Analyst,Pune,Maharashtra,West,India,06 December 2023,,1.5,1.5+ Yrs,No,0,Female,40,36-45,PhD,,34368,4-5 LPA,4,2,26.014148,68.185636,10.186594,85.727989,2,3,3,1,1-3 Yrs
EMP2653,Diya Kumar,Sales,Sales Executive,Kolkata,West Bengal,East,India,02 December 2023,,1.5,1.5+ Yrs,No,0,Male,35,26-35,Master,,126191,15-18 LPA,2,4,11.770982,91.420351,25.29287,76.325881,2,2,9,1,1-3 Yrs
EMP2694,Aditya Chopra,HR,HR Manager,Delhi,Delhi,North,India,22 January 2024,,1.5,1.5+ Yrs,No,0,Male,51,46-55,Bachelor,,89829,10-12 LPA,1,2,17.395118,90.961842,35.786914,78.898896,2,4,7,1,1-3 Yrs
EMP2909,Ishaan Reddy,Support,Support Manager,Kolkata,West Bengal,East,India,30 October 2023,,1.5,1.5+ Yrs,No,0,Female,26,26-35,High School,,135066,15-18 LPA,3,1,10.512811,78.216825,15.283956,81.314696,2,2,9,1,1-3 Yrs
EMP2953,Aditi Sharma,Marketing,Marketing Executive,Mumbai,Maharashtra,West,India,15 January 2024,,1.5,1.5+ Yrs,No,0,Male,39,36-45,Master,,51743,6-8 LPA,3,3,18.894775,78.376048,33.948328,82.309322,2,3,5,1,1-3 Yrs
EMP2994,Arjun Sharma,Marketing,Marketing Executive,Pune,Maharashtra,West,India,27 August 2023,,2,2+ Yrs,No,0,Female,27,26-35,Bachelor,,102926,12-15 LPA,5,1,27.400388,72.691689,14.268112,71.939878,2,2,8,1,1-3 Yrs
EMP2998,Arjun Chopra,HR,Recruiter,Kolkata,West Bengal,East,India,14 October 2023,,1.5,1.5+ Yrs,No,0,Male,22,18-25,Master,,111146,12-15 LPA,4,2,11.992782,84.579145,34.415809,81.246418,2,1,8,1,1-3 Yrs
EMP3080,Ananya Reddy,Operations,Operations Manager,Pune,Maharashtra,West,India,30 October 2023,,1.5,1.5+ Yrs,No,0,Female,55,46-55,High School,,140769,15-18 LPA,2,2,27.042632,92.21151,17.22566,74.316457,2,4,9,1,1-3 Yrs
EMP3159,Diya Chopra,HR,HR Manager,Kolkata,West Bengal,East,India,17 December 2023,,1.5,1.5+ Yrs,No,0,Male,49,46-55,High School,,137999,15-18 LPA,1,5,31.225318,94.659947,23.7827,68.649265,2,4,9,1,1-3 Yrs
EMP3185,Aarav Gupta,Support,Support Manager,Mumbai,Maharashtra,West,India,22 January 2024,,1.5,1.5+ Yrs,No,0,Female,38,36-45,Master,,99843,10-12 LPA,3,4,11.157931,92.395559,15.605701,69.492202,2,3,7,1,1-3 Yrs
EMP3221,Aditya Joshi,IT,Data Analyst,Pune,Maharashtra,West,India,28 November 2023,,1.5,1.5+ Yrs,No,0,Male,25,18-25,Bachelor,,108547,12-15 LPA,5,4,35.600372,92.365377,12.261305,77.095893,2,1,8,1,1-3 Yrs
EMP3273,Ishaan Joshi,Operations,Operations Manager,Kolkata,West Bengal,East,India,28 October 2023,,1.5,1.5+ Yrs,No,0,Male,39,36-45,PhD,,114327,12-15 LPA,1,1,14.843729,87.557961,8.679721,91.979304,2,3,8,1,1-3 Yrs
EMP3283,Sai Sharma,HR,HR Manager,Kolkata,West Bengal,East,India,28 September 2023,,1.5,1.5+ Yrs,No,0,Male,26,26-35,PhD,,141462,15-18 LPA,2,3,28.639534,80.856353,10.310082,74.57868,2,2,9,1,1-3 Yrs
EMP3315,Diya Singh,IT,Developer,Mumbai,Maharashtra,West,India,14 December 2023,,1.5,1.5+ Yrs,No,0,Male,25,18-25,PhD,,143716,15-18 LPA,2,5,19.584349,78.638639,23.40117,85.348163,2,1,9,1,1-3 Yrs
EMP3331,Aditi Sharma,Operations,Operations Executive,Delhi,Delhi,North,India,19 December 2023,,1.5,1.5+ Yrs,No,0,Female,28,26-35,PhD,,149689,15-18 LPA,2,5,12.854487,90.187441,18.031887,79.627017,2,2,9,1,1-3 Yrs
EMP3346,Sai Joshi,Marketing,Content Strategist,Pune,Maharashtra,West,India,19 December 2023,,1.5,1.5+ Yrs,No,0,Male,48,46-55,PhD,,21856,2-3 LPA,1,2,10.852107,92.746093,12.384226,81.198467,2,4,1,1,1-3 Yrs
EMP3355,Diya Gupta,HR,Recruiter,Delhi,Delhi,North,India,13 December 2023,,1.5,1.5+ Yrs,No,0,Female,30,26-35,Master,,21243,2-3 LPA,1,5,20.683381,80.63562,20.821206,85.724502,2,2,1,1,1-3 Yrs
EMP3403,Vivaan Joshi,HR,HR Manager,Delhi,Delhi,North,India,01 September 2023,,1.5,1.5+ Yrs,No,0,Male,35,26-35,Bachelor,,92431,10-12 LPA,2,5,30.66766,74.4051,20.202301,79.739161,2,2,7,1,1-3 Yrs
EMP3413,Aditya Chopra,Support,Support Manager,Pune,Maharashtra,West,India,13 January 2024,,1.5,1.5+ Yrs,No,0,Female,46,46-55,Master,,80065,8-10 LPA,2,5,28.275506,95.946816,31.685993,70.563525,2,4,6,1,1-3 Yrs
EMP3416,Sai Verma,Finance,Financial Analyst,Mumbai,Maharashtra,West,India,01 September 2023,,1.5,1.5+ Yrs,No,0,Female,48,46-55,PhD,,66258,6-8 LPA,3,1,8.532433,73.533181,32.221063,85.913816,2,4,5,1,1-3 Yrs
EMP3460,Ananya Chopra,Support,Support Executive,Pune,Maharashtra,West,India,10 October 2023,,1.5,1.5+ Yrs,No,0,Female,59,56-65,Bachelor,,68668,8-10 LPA,1,1,24.931808,88.581258,10.522636,84.388211,2,5,6,1,1-3 Yrs
EMP3491,Ishaan Sharma,Operations,Operations Manager,Pune,Maharashtra,West,India,19 November 2023,,1.5,1.5+ Yrs,No,0,Male,50,46-55,PhD,,71886,8-10 LPA,1,2,20.119907,81.124891,33.801266,86.081167,2,4,6,1,1-3 Yrs
EMP3568,Ishaan Patel,Operations,Operations Manager,Mumbai,Maharashtra,West,India,02 January 2024,,1.5,1.5+ Yrs,No,0,Male,41,36-45,Bachelor,,58640,6-8 LPA,1,3,11.604881,85.928251,11.560991,72.30657,2,3,5,1,1-3 Yrs
EMP3696,Aditya Sharma,Support,Support Manager,Kolkata,West Bengal,East,India,21 January 2024,,1.5,1.5+ Yrs,No,0,Male,41,36-45,High School,,130323,15-18 LPA,5,5,25.174718,87.096613,32.389715,86.64385,2,3,9,1,1-3 Yrs
EMP3783,Vivaan Gupta,Finance,Accountant,Mumbai,Maharashtra,West,India,26 September 2023,,1.5,1.5+ Yrs,No,0,Male,39,36-45,Bachelor,,105265,12-15 LPA,3,4,27.11192,90.404165,13.566133,88.61186,2,3,8,1,1-3 Yrs
EMP3856,Aarav Reddy,Sales,Sales Executive,Kolkata,West Bengal,East,India,26 December 2023,,1.5,1.5+ Yrs,No,0,Female,38,36-45,High School,,119903,12-15 LPA,1,1,12.214686,69.855133,29.365494,94.051996,2,3,8,1,1-3 Yrs
EMP3903,Aarav Mehta,HR,HR Manager,Delhi,Delhi,North,India,04 December 2023,,1.5,1.5+ Yrs,No,0,Male,50,46-55,PhD,,69905,8-10 LPA,5,1,35.956919,95.742897,29.190614,87.255749,2,4,6,1,1-3 Yrs
EMP3928,Ananya Joshi,IT,Developer,Delhi,Delhi,North,India,19 September 2023,,1.5,1.5+ Yrs,No,0,Female,54,46-55,Master,,85781,10-12 LPA,2,5,28.508983,95.50672,19.323279,76.932692,2,4,7,1,1-3 Yrs
EMP4003,Vivaan Chopra,Marketing,Content Strategist,Kolkata,West Bengal,East,India,23 December 2023,,1.5,1.5+ Yrs,No,0,Female,31,26-35,Master,,40709,4-5 LPA,2,4,31.220191,88.770099,23.086495,94.228733,2,2,3,1,1-3 Yrs
EMP4004,Diya Joshi,Support,Support Manager,Delhi,Delhi,North,India,01 September 2023,,1.5,1.5+ Yrs,No,0,Male,25,18-25,Bachelor,,72377,8-10 LPA,1,1,19.210374,74.79294,35.059885,87.187225,2,1,6,1,1-3 Yrs
EMP4034,Ishaan Mehta,IT,Developer,Kolkata,West Bengal,East,India,27 December 2023,,1.5,1.5+ Yrs,No,0,Male,37,36-45,High School,,48599,5-6 LPA,1,5,10.586808,93.395538,17.223998,78.678554,2,3,4,1,1-3 Yrs
EMP4041,Krishna Singh,HR,HR Manager,Pune,Maharashtra,West,India,02 January 2024,,1.5,1.5+ Yrs,No,0,Female,52,46-55,Bachelor,,129895,15-18 LPA,4,2,21.809618,78.936713,11.039395,83.62334,2,4,9,1,1-3 Yrs
EMP4268,Krishna Patel,Operations,Operations Executive,Kolkata,West Bengal,East,India,05 December 2023,,1.5,1.5+ Yrs,No,0,Female,27,26-35,Master,,31141,3-4 LPA,1,2,21.90575,95.663716,21.855027,96.539002,2,2,2,1,1-3 Yrs
EMP4269,Sai Verma,Sales,Sales Executive,Kolkata,West Bengal,East,India,27 November 2023,,1.5,1.5+ Yrs,No,0,Female,51,46-55,Master,,94110,10-12 LPA,3,3,18.58974,74.906049,11.440284,75.588221,2,4,7,1,1-3 Yrs
EMP4350,Diya Sharma,Marketing,Marketing Executive,Pune,Maharashtra,West,India,11 November 2023,,1.5,1.5+ Yrs,No,0,Female,52,46-55,Bachelor,,96519,10-12 LPA,4,3,22.6491,96.255748,34.113853,76.291025,2,4,7,1,1-3 Yrs
EMP4383,Ishaan Gupta,Marketing,Marketing Executive,Kolkata,West Bengal,East,India,18 December 2023,,1.5,1.5+ Yrs,No,0,Female,32,26-35,PhD,,135996,15-18 LPA,3,1,13.925172,93.276584,29.374962,71.604913,2,2,9,1,1-3 Yrs
EMP4395,Ishaan Patel,Finance,Financial Analyst,Pune,Maharashtra,West,India,14 September 2023,,1.5,1.5+ Yrs,No,0,Female,54,46-55,High School,,48863,5-6 LPA,2,3,13.28469,78.943338,28.820915,93.456587,2,4,4,1,1-3 Yrs
EMP4450,Ananya Patel,Operations,Operations Manager,Pune,Maharashtra,West,India,25 October 2023,,1.5,1.5+ Yrs,No,0,Female,22,18-25,Master,,113396,12-15 LPA,2,1,8.965932,85.764905,33.303743,77.523437,2,1,8,1,1-3 Yrs
EMP4508,Sai Kumar,Sales,Sales Executive,Mumbai,Maharashtra,West,India,19 January 2024,,1.5,1.5+ Yrs,No,0,Male,49,46-55,Master,,73311,8-10 LPA,4,5,32.876907,70.369159,14.633793,82.657036,2,4,6,1,1-3 Yrs
EMP4546,Aarav Reddy,IT,Data Analyst,Mumbai,Maharashtra,West,India,11 January 2024,,1.5,1.5+ Yrs,No,0,Male,34,26-35,Master,,29076,3-4 LPA,3,3,16.365573,71.999109,32.050286,86.11797,2,2,2,1,1-3 Yrs
EMP4547,Diya Singh,IT,QA Analyst,Pune,Maharashtra,West,India,08 September 2023,,1.5,1.5+ Yrs,No,0,Female,37,36-45,Master,,51733,6-8 LPA,2,2,13.822158,92.715258,26.767249,77.654452,2,3,5,1,1-3 Yrs
EMP4714,Diya Joshi,HR,Recruiter,Delhi,Delhi,North,India,07 November 2023,,1.5,1.5+ Yrs,No,0,Male,31,26-35,High School,,137035,15-18 LPA,5,1,16.632475,74.284017,22.153798,93.769262,2,2,9,1,1-3 Yrs
EMP4758,Diya Verma,Finance,Financial Analyst,Mumbai,Maharashtra,West,India,14 November 2023,,1.5,1.5+ Yrs,No,0,Female,47,46-55,Bachelor,,147386,15-18 LPA,2,3,8.003616,70.757434,16.030376,75.645428,2,4,9,1,1-3 Yrs
EMP4781,Aarav Kumar,Finance,Accountant,Mumbai,Maharashtra,West,India,14 September 2023,,1.5,1.5+ Yrs,No,0,Male,44,36-45,High School,,112168,12-15 LPA,5,3,26.878708,95.730264,10.058154,76.679799,2,3,8,1,1-3 Yrs
EMP4856,Arjun Reddy,Finance,Accountant,Delhi,Delhi,North,India,03 January 2024,,1.5,1.5+ Yrs,No,0,Male,45,36-45,Master,,58436,6-8 LPA,4,4,19.550633,95.685454,19.153848,84.05171,2,3,5,1,1-3 Yrs
EMP0017,Aarav Joshi,Support,Support Manager,Hyderabad,Telangana,South,India,13 September 2023,,1.5,1.5+ Yrs,No,0,Male,52,46-55,PhD,,64560,6-8 LPA,5,2,33.279,72.625059,22.429983,74.959483,2,4,5,1,1-3 Yrs
EMP0111,Krishna Joshi,Finance,Financial Analyst,Bangalore,Karnataka,South,India,20 October 2023,,1.5,1.5+ Yrs,No,0,Female,46,46-55,PhD,,131053,15-18 LPA,3,2,26.760363,76.423858,29.888419,89.667029,2,4,9,1,1-3 Yrs
EMP0134,Ishaan Sharma,Marketing,Content Strategist,Hyderabad,Telangana,South,India,06 November 2023,,1.5,1.5+ Yrs,No,0,Female,28,26-35,High School,,121541,12-15 LPA,4,2,10.734188,93.296864,34.452905,68.680964,2,2,8,1,1-3 Yrs
EMP0149,Aarav Patel,Sales,Sales Executive,Hyderabad,Telangana,South,India,18 December 2023,,1.5,1.5+ Yrs,No,0,Male,34,26-35,Master,,142877,15-18 LPA,3,5,29.419201,93.853317,35.06149,78.905331,2,2,9,1,1-3 Yrs
EMP0162,Aditi Patel,Marketing,Content Strategist,Bangalore,Karnataka,South,India,23 January 2024,,1.5,1.5+ Yrs,No,0,Female,34,26-35,PhD,,52490,6-8 LPA,5,1,26.946414,90.632073,31.529993,82.190478,2,2,5,1,1-3 Yrs
EMP0272,Aditya Sharma,Support,Support Manager,Bangalore,Karnataka,South,India,12 September 2023,,1.5,1.5+ Yrs,No,0,Female,50,46-55,Bachelor,,122627,12-15 LPA,4,3,34.135408,82.64896,15.608929,91.244427,2,4,8,1,1-3 Yrs
EMP0343,Aarav Chopra,Sales,Sales Manager,Bangalore,Karnataka,South,India,24 November 2023,,1.5,1.5+ Yrs,No,0,Male,58,56-65,High School,,34046,4-5 LPA,3,4,15.611254,82.086677,19.253617,86.867823,2,5,3,1,1-3 Yrs
EMP0438,Aditya Patel,Sales,Sales Executive,Bangalore,Karnataka,South,India,16 January 2024,,1.5,1.5+ Yrs,No,0,Male,39,36-45,High School,,132591,15-18 LPA,3,4,13.138447,70.628166,24.692954,82.262505,2,3,9,1,1-3 Yrs
EMP0654,Aditya Chopra,HR,HR Manager,Chennai,Tamil Nadu,South,India,20 December 2023,,1.5,1.5+ Yrs,No,0,Female,60,56-65,Master,,44633,5-6 LPA,3,5,14.191524,68.118448,34.514935,68.564642,2,5,4,1,1-3 Yrs
EMP0656,Arjun Gupta,Support,Support Manager,Hyderabad,Telangana,South,India,12 November 2023,,1.5,1.5+ Yrs,No,0,Male,51,46-55,PhD,,78469,8-10 LPA,3,3,16.039141,71.981885,17.176941,92.431168,2,4,6,1,1-3 Yrs
EMP0741,Diya Kumar,Sales,Sales Executive,Chennai,Tamil Nadu,South,India,05 January 2024,,1.5,1.5+ Yrs,No,0,Male,22,18-25,High School,,85038,10-12 LPA,1,2,36.970194,86.104034,19.012013,69.013681,2,1,7,1,1-3 Yrs
EMP0894,Krishna Sharma,Marketing,Marketing Executive,Bangalore,Karnataka,South,India,25 August 2023,,2,2+ Yrs,No,0,Female,33,26-35,PhD,,79111,8-10 LPA,4,5,21.368486,93.264868,16.147792,84.515405,2,2,6,1,1-3 Yrs
EMP0923,Ananya Verma,Finance,Financial Analyst,Hyderabad,Telangana,South,India,24 January 2024,,1.5,1.5+ Yrs,No,0,Female,22,18-25,Bachelor,,52592,6-8 LPA,4,5,29.635465,80.712664,20.076515,75.298822,2,1,5,1,1-3 Yrs
EMP0928,Ananya Verma,Finance,Financial Analyst,Bangalore,Karnataka,South,India,28 November 2023,,1.5,1.5+ Yrs,No,0,Male,56,56-65,Master,,105413,12-15 LPA,3,3,19.082589,82.51362,19.780589,91.097912,2,5,8,1,1-3 Yrs
EMP0963,Aditya Verma,Sales,Sales Executive,Chennai,Tamil Nadu,South,India,07 December 2023,,1.5,1.5+ Yrs,No,0,Female,34,26-35,High School,,132390,15-18 LPA,5,2,17.602787,84.846326,27.371335,87.568204,2,2,9,1,1-3 Yrs
EMP0964,Aarav Singh,Finance,Financial Analyst,Bangalore,Karnataka,South,India,08 December 2023,,1.5,1.5+ Yrs,No,0,Female,37,36-45,Bachelor,,128703,15-18 LPA,3,1,10.728272,70.894436,32.967182,90.611845,2,3,9,1,1-3 Yrs
EMP1041,Aditi Verma,Sales,Sales Manager,Bangalore,Karnataka,South,India,24 October 2023,,1.5,1.5+ Yrs,No,0,Male,49,46-55,PhD,,105850,12-15 LPA,5,4,23.564684,96.718986,8.367362,79.004772,2,4,8,1,1-3 Yrs
EMP1161,Vivaan Verma,Marketing,Content Strategist,Bangalore,Karnataka,South,India,18 December 2023,,1.5,1.5+ Yrs,No,0,Male,23,18-25,High School,,123811,12-15 LPA,5,3,27.268061,85.985491,15.617818,71.400422,2,1,8,1,1-3 Yrs
EMP1179,Aarav Reddy,Sales,Sales Manager,Bangalore,Karnataka,South,India,14 December 2023,,1.5,1.5+ Yrs,No,0,Male,40,36-45,PhD,,91870,10-12 LPA,3,4,20.458724,90.41761,16.880679,96.350774,2,3,7,1,1-3 Yrs
EMP1188,Aarav Verma,IT,Data Analyst,Bangalore,Karnataka,South,India,01 November 2023,,1.5,1.5+ Yrs,No,0,Male,36,36-45,Bachelor,,20942,2-3 LPA,3,4,26.22028,73.819814,20.743114,71.577778,2,3,1,1,1-3 Yrs
EMP1193,Arjun Verma,HR,Recruiter,Hyderabad,Telangana,South,India,19 January 2024,,1.5,1.5+ Yrs,No,0,Male,55,46-55,PhD,,35970,4-5 LPA,2,4,21.937301,87.147738,28.000029,76.566778,2,4,3,1,1-3 Yrs
EMP1234,Sai Verma,Marketing,Content Strategist,Chennai,Tamil Nadu,South,India,07 December 2023,,1.5,1.5+ Yrs,No,0,Male,36,36-45,High School,,57558,6-8 LPA,5,4,18.515112,94.086919,22.710863,86.00876,2,3,5,1,1-3 Yrs
EMP1430,Sai Gupta,HR,HR Manager,Hyderabad,Telangana,South,India,31 August 2023,,2,2+ Yrs,No,0,Female,26,26-35,Bachelor,,106967,12-15 LPA,2,2,34.270604,86.811321,32.343599,73.787183,2,2,8,1,1-3 Yrs
EMP1443,Ishaan Patel,Operations,Operations Executive,Hyderabad,Telangana,South,India,20 September 2023,,1.5,1.5+ Yrs,No,0,Male,25,18-25,High School,,85564,10-12 LPA,1,4,33.071086,87.253419,20.040666,95.643229,2,1,7,1,1-3 Yrs
EMP1554,Vivaan Gupta,Operations,Operations Executive,Chennai,Tamil Nadu,South,India,02 November 2023,,1.5,1.5+ Yrs,No,0,Male,25,18-25,Bachelor,,27449,3-4 LPA,3,1,12.917718,86.712405,12.124784,91.49886,2,1,2,1,1-3 Yrs
EMP1610,Vivaan Patel,Sales,Sales Executive,Hyderabad,Telangana,South,India,07 January 2024,,1.5,1.5+ Yrs,No,0,Male,59,56-65,High School,,149374,15-18 LPA,5,5,33.546721,75.228656,22.913256,83.851423,2,5,9,1,1-3 Yrs
EMP1661,Aarav Kumar,Sales,Sales Manager,Chennai,Tamil Nadu,South,India,10 November 2023,,1.5,1.5+ Yrs,No,0,Male,35,26-35,PhD,,58394,6-8 LPA,2,5,17.707567,77.234599,30.88875,96.952944,2,2,5,1,1-3 Yrs
EMP1749,Aarav Mehta,Marketing,Marketing Executive,Chennai,Tamil Nadu,South,India,18 January 2024,,1.5,1.5+ Yrs,No,0,Female,54,46-55,PhD,,128456,15-18 LPA,1,1,31.387832,88.526392,36.575166,68.847279,2,4,9,1,1-3 Yrs
EMP1795,Ishaan Chopra,HR,HR Manager,Chennai,Tamil Nadu,South,India,04 January 2024,,1.5,1.5+ Yrs,No,0,Male,58,56-65,Master,,73181,8-10 LPA,5,2,8.572804,92.641482,30.724974,68.579932,2,5,6,1,1-3 Yrs
EMP1849,Aditya Reddy,HR,HR Manager,Chennai,Tamil Nadu,South,India,26 November 2023,,1.5,1.5+ Yrs,No,0,Female,28,26-35,PhD,,129529,15-18 LPA,3,5,27.805386,84.774681,10.80227,73.838019,2,2,9,1,1-3 Yrs
EMP1914,Diya Gupta,IT,QA Analyst,Bangalore,Karnataka,South,India,02 November 2023,,1.5,1.5+ Yrs,No,0,Female,43,36-45,High School,,82536,8-10 LPA,1,4,8.966194,84.746037,22.488392,84.314934,2,3,6,1,1-3 Yrs
EMP1921,Sai Gupta,Finance,Accountant,Chennai,Tamil Nadu,South,India,13 November 2023,,1.5,1.5+ Yrs,No,0,Male,55,46-55,Bachelor,,27088,3-4 LPA,4,4,15.397395,96.10262,16.342266,94.585284,2,4,2,1,1-3 Yrs
EMP1927,Diya Kumar,Operations,Operations Manager,Hyderabad,Telangana,South,India,27 November 2023,,1.5,1.5+ Yrs,No,0,Male,22,18-25,Master,,39315,4-5 LPA,2,3,22.09407,90.135509,19.856093,81.625106,2,1,3,1,1-3 Yrs
EMP1967,Ishaan Mehta,Support,Support Executive,Chennai,Tamil Nadu,South,India,20 January 2024,,1.5,1.5+ Yrs,No,0,Female,26,26-35,Bachelor,,62652,6-8 LPA,4,1,35.432869,77.783216,21.425364,77.802419,2,2,5,1,1-3 Yrs
EMP2019,Aarav Sharma,Finance,Financial Analyst,Hyderabad,Telangana,South,India,18 October 2023,,1.5,1.5+ Yrs,No,0,Female,28,26-35,Bachelor,,50280,6-8 LPA,4,3,25.944865,79.844386,9.038354,83.550068,2,2,5,1,1-3 Yrs
EMP2025,Ishaan Patel,HR,Recruiter,Bangalore,Karnataka,South,India,01 January 2024,,1.5,1.5+ Yrs,No,0,Male,56,56-65,PhD,,73617,8-10 LPA,4,4,20.520992,76.418468,29.945793,69.313381,2,5,6,1,1-3 Yrs
EMP2056,Arjun Reddy,Operations,Operations Manager,Bangalore,Karnataka,South,India,27 August 2023,,2,2+ Yrs,No,0,Male,37,36-45,PhD,,29366,3-4 LPA,4,4,14.40203,84.539151,9.753982,78.930544,2,3,2,1,1-3 Yrs
EMP2112,Krishna Verma,Operations,Operations Manager,Bangalore,Karnataka,South,India,25 August 2023,,2,2+ Yrs,No,0,Female,60,56-65,PhD,,132758,15-18 LPA,2,4,32.176538,93.590223,28.728948,85.651496,2,5,9,1,1-3 Yrs
EMP2230,Aditi Patel,Operations,Operations Executive,Chennai,Tamil Nadu,South,India,05 December 2023,,1.5,1.5+ Yrs,No,0,Female,28,26-35,High School,,123968,12-15 LPA,3,2,23.080703,74.14807,8.997772,86.31222,2,2,8,1,1-3 Yrs
EMP2254,Aditi Joshi,Marketing,Content Strategist,Chennai,Tamil Nadu,South,India,08 October 2023,,1.5,1.5+ Yrs,No,0,Male,31,26-35,High School,,128381,15-18 LPA,5,4,34.337415,69.335492,17.915316,96.726213,2,2,9,1,1-3 Yrs
EMP2284,Diya Singh,Support,Support Executive,Bangalore,Karnataka,South,India,14 November 2023,,1.5,1.5+ Yrs,No,0,Female,25,18-25,High School,,89082,10-12 LPA,2,2,13.932667,90.615028,8.042325,90.252226,2,1,7,1,1-3 Yrs
EMP2341,Aditi Sharma,Support,Support Manager,Hyderabad,Telangana,South,India,21 November 2023,,1.5,1.5+ Yrs,No,0,Female,45,36-45,PhD,,69912,8-10 LPA,2,5,17.915992,75.205,17.695492,93.186022,2,3,6,1,1-3 Yrs
EMP2414,Arjun Sharma,Marketing,Marketing Executive,Hyderabad,Telangana,South,India,22 January 2024,,1.5,1.5+ Yrs,No,0,Male,44,36-45,Master,,35362,4-5 LPA,5,4,20.344549,93.088497,16.332037,77.379468,2,3,3,1,1-3 Yrs
EMP2529,Vivaan Kumar,Operations,Operations Executive,Hyderabad,Telangana,South,India,16 December 2023,,1.5,1.5+ Yrs,No,0,Female,49,46-55,Master,,145908,15-18 LPA,1,5,22.97428,70.332894,25.108462,89.180679,2,4,9,1,1-3 Yrs
EMP2578,Diya Singh,Support,Support Executive,Bangalore,Karnataka,South,India,25 October 2023,,1.5,1.5+ Yrs,No,0,Male,40,36-45,High School,,105595,12-15 LPA,4,2,32.749391,94.576812,13.606352,82.802686,2,3,8,1,1-3 Yrs
EMP2630,Arjun Kumar,Sales,Sales Executive,Bangalore,Karnataka,South,India,14 January 2024,,1.5,1.5+ Yrs,No,0,Female,32,26-35,Master,,140663,15-18 LPA,1,4,23.745771,88.656545,11.910567,82.110265,2,2,9,1,1-3 Yrs
EMP2677,Sai Singh,Marketing,Marketing Executive,Bangalore,Karnataka,South,India,03 October 2023,,1.5,1.5+ Yrs,No,0,Male,46,46-55,Master,,130451,15-18 LPA,4,1,26.929828,78.076111,15.857584,89.132326,2,4,9,1,1-3 Yrs
EMP2754,Ananya Verma,Operations,Operations Executive,Chennai,Tamil Nadu,South,India,18 December 2023,,1.5,1.5+ Yrs,No,0,Female,50,46-55,Bachelor,,30533,3-4 LPA,2,5,10.24674,80.954009,11.521026,69.704067,2,4,2,1,1-3 Yrs
EMP2768,Aditi Singh,Sales,Sales Executive,Bangalore,Karnataka,South,India,27 November 2023,,1.5,1.5+ Yrs,No,0,Male,40,36-45,High School,,113231,12-15 LPA,2,1,34.836281,74.09307,33.275011,69.347588,2,3,8,1,1-3 Yrs
EMP2888,Diya Sharma,IT,QA Analyst,Chennai,Tamil Nadu,South,India,03 December 2023,,1.5,1.5+ Yrs,No,0,Male,53,46-55,High School,,44031,5-6 LPA,3,4,25.11079,69.583198,8.685186,84.458479,2,4,4,1,1-3 Yrs
EMP2897,Ananya Patel,Marketing,Content Strategist,Chennai,Tamil Nadu,South,India,13 November 2023,,1.5,1.5+ Yrs,No,0,Female,24,18-25,Bachelor,,101601,12-15 LPA,5,3,27.945535,92.882994,20.475341,96.666666,2,1,8,1,1-3 Yrs
